congress,year,chamber,member_id,party_code,party_name,nominate_dim1
100,1987,House,3277,100,Democrat,-0.187
100,1987,House,3278,100,Democrat,-0.3269
100,1987,House,3279,100,Democrat,-0.3343
100,1987,House,3280,100,Democrat,-0.2702
100,1987,House,3281,100,Democrat,-0.4613
100,1987,House,3282,100,Democrat,-0.3409
100,1987,House,3283,100,Democrat,-0.6356
100,1987,House,3284,100,Democrat,-0.2267
100,1987,House,3285,100,Democrat,-0.5558
100,1987,House,3286,100,Democrat,-0.142
100,1987,House,3287,100,Democrat,-0.3896
100,1987,House,3288,100,Democrat,-0.3736
100,1987,House,3289,100,Democrat,-0.4297
100,1987,House,3290,100,Democrat,-0.3839
100,1987,House,3291,100,Democrat,-0.1535
100,1987,House,3292,100,Democrat,-0.6809
100,1987,House,3293,100,Democrat,-0.1726
100,1987,House,3294,100,Democrat,-0.2994
100,1987,House,3295,100,Democrat,-0.5079
100,1987,House,3296,100,Democrat,-0.4902
100,1987,House,3297,100,Democrat,-0.1187
100,1987,House,3298,100,Democrat,-0.4726
100,1987,House,3299,100,Democrat,-0.5007
100,1987,House,3300,100,Democrat,-0.1915
100,1987,House,3301,100,Democrat,-0.2993
100,1987,House,3302,100,Democrat,-0.4716
100,1987,House,3303,200,Republican,0.356
100,1987,House,3304,200,Republican,0.2069
100,1987,House,3305,200,Republican,0.4621
100,1987,House,3306,200,Republican,0.4574
100,1987,House,3307,200,Republican,0.3938
100,1987,House,3308,200,Republican,0.3734
100,1987,House,3309,200,Republican,0.5413
100,1987,House,3310,200,Republican,0.33
100,1987,House,3311,200,Republican,0.1882
100,1987,House,3312,200,Republican,0.3839
100,1987,House,3313,200,Republican,0.5803
100,1987,House,3314,200,Republican,0.2082
100,1987,House,3315,200,Republican,0.2866
100,1987,House,3316,200,Republican,0.38
100,1987,House,3317,200,Republican,0.3235
100,1987,House,3318,200,Republican,0.2121
100,1987,House,3319,200,Republican,0.4646
100,1987,House,3320,200,Republican,0.6084
100,1987,House,3321,200,Republican,0.3535
100,1987,House,3322,200,Republican,0.2215
100,1987,House,3323,200,Republican,0.1441
100,1987,House,3324,200,Republican,0.361
100,1987,House,3325,200,Republican,0.4625
100,1987,House,3326,200,Republican,0.387
100,1987,House,3327,200,Republican,0.3297
100,1987,House,3328,200,Republican,0.2593
100,1987,House,3329,200,Republican,0.1989
100,1987,House,3330,200,Republican,0.4302
100,1987,House,3331,200,Republican,0.4397
100,1987,House,3332,200,Republican,0.1445
100,1987,House,3333,200,Republican,0.5208
100,1987,House,3334,200,Republican,0.3989
100,1987,House,3335,200,Republican,0.498
100,1987,House,3336,200,Republican,0.1689
100,1987,House,3337,200,Republican,0.1661
100,1987,House,3338,200,Republican,0.3121
100,1987,House,3339,200,Republican,0.3903
100,1987,House,3340,200,Republican,0.5456
100,1987,House,3341,200,Republican,0.4147
100,1987,House,3342,200,Republican,0.3009
100,1987,House,3343,200,Republican,0.2068
100,1987,House,3344,200,Republican,0.4776
100,1987,House,3345,200,Republican,0.2142
100,1987,House,3346,200,Republican,0.5254
100,1987,House,3347,200,Republican,0.2959
100,1987,House,3348,200,Republican,0.5209
100,1987,House,3349,200,Republican,0.4115
100,1987,House,3350,200,Republican,0.3136
100,1987,House,3351,200,Republican,0.2677
100,1987,House,3352,200,Republican,0.2891
100,1987,House,3353,200,Republican,0.3814
100,1987,House,3354,200,Republican,0.3393
100,1987,House,3355,200,Republican,0.2587
100,1987,House,3356,200,Republican,0.3101
100,1987,House,3357,200,Republican,0.3394
100,1987,House,3358,200,Republican,0.0746
100,1987,House,3359,200,Republican,0.385
100,1987,House,3360,200,Republican,0.2124
100,1987,House,3361,200,Republican,0.1916
100,1987,House,3362,200,Republican,0.1275
100,1987,House,3363,200,Republican,0.1147
100,1987,House,3364,200,Republican,0.1673
100,1987,House,3365,200,Republican,0.2449
100,1987,House,3366,200,Republican,0.5644
100,1987,House,3367,200,Republican,0.2669
100,1987,House,3368,200,Republican,0.3513
100,1987,House,3369,200,Republican,0.3781
100,1987,House,3370,200,Republican,0.3457
100,1987,House,3371,200,Republican,0.3207
100,1987,House,3372,200,Republican,0.1866
100,1987,House,3373,200,Republican,0.5041
100,1987,House,3374,200,Republican,0.5469
100,1987,House,3375,200,Republican,0.1281
100,1987,House,3376,200,Republican,0.2071
100,1987,House,3377,200,Republican,0.2964
100,1987,House,3378,200,Republican,0.2143
100,1987,House,3379,200,Republican,0.3907
100,1987,House,3380,200,Republican,0.2426
100,1987,House,3381,200,Republican,0.5898
100,1987,House,3382,200,Republican,0.4729
100,1987,House,3383,200,Republican,0.3555
100,1987,House,3384,200,Republican,0.4532
100,1987,House,3385,200,Republican,0.4627
100,1987,House,3386,200,Republican,0.2623
100,1987,House,3387,200,Republican,0.2321
100,1987,House,3388,200,Republican,0.3394
100,1987,House,3389,200,Republican,0.4334
100,1987,House,3390,200,Republican,0.3467
100,1987,House,3391,200,Republican,0.1408
100,1987,House,3392,200,Republican,0.2337
100,1987,House,3393,200,Republican,0.3211
100,1987,House,3394,200,Republican,0.3209
100,1987,House,3395,200,Republican,0.5667
100,1987,House,3396,200,Republican,0.1637
100,1987,House,3397,200,Republican,0.3907
100,1987,House,3398,200,Republican,0.5087
100,1987,House,3399,200,Republican,0.6026
100,1987,House,3400,200,Republican,0.2815
100,1987,House,3401,200,Republican,0.389
100,1987,House,3402,200,Republican,0.3984
100,1987,House,3403,200,Republican,0.3535
100,1987,House,3404,200,Republican,0.3181
100,1987,House,3405,200,Republican,0.3823
100,1987,House,3406,200,Republican,0.0261
100,1987,House,3407,200,Republican,0.4118
100,1987,House,3408,200,Republican,0.3451
100,1987,House,3409,200,Republican,0.3033
100,1987,House,3410,200,Republican,0.5756
100,1987,House,3411,200,Republican,0.249
100,1987,House,3412,200,Republican,0.2816
100,1987,House,3413,200,Republican,0.569
100,1987,House,3414,200,Republican,0.2302
100,1987,House,3415,200,Republican,0.264
100,1987,House,3416,200,Republican,0.3124
100,1987,House,3417,200,Republican,0.4309
100,1987,House,3418,200,Republican,0.3549
100,1987,House,3419,200,Republican,0.1749
100,1987,House,3420,200,Republican,0.2661
100,1987,House,3421,200,Republican,0.2571
100,1987,House,3422,200,Republican,0.3207
100,1987,House,3423,200,Republican,0.3811
100,1987,House,3424,200,Republican,0.3802
100,1987,House,3425,200,Republican,0.1169
100,1987,House,3426,200,Republican,0.4577
100,1987,House,3427,200,Republican,0.3603
100,1987,House,3428,200,Republican,0.4961
100,1987,House,3429,200,Republican,0.3833
100,1987,House,3430,200,Republican,0.4622
100,1987,House,3431,200,Republican,0.386
100,1987,House,3432,200,Republican,0.4915
100,1987,House,3433,200,Republican,0.3927
100,1987,House,3434,200,Republican,0.3183
100,1987,House,3435,200,Republican,0.6027
100,1987,House,3436,200,Republican,0.4367
100,1987,House,3437,200,Republican,0.3988
100,1987,House,3438,200,Republican,0.1768
100,1987,House,3439,200,Republican,0.1754
100,1987,House,3440,200,Republican,0.3651
100,1987,House,3441,200,Republican,0.3475
100,1987,House,3442,200,Republican,0.2563
100,1987,House,3443,200,Republican,0.3469
100,1987,House,3444,200,Republican,0.5206
100,1987,House,3445,200,Republican,0.4134
100,1987,House,3446,200,Republican,0.1931
100,1987,House,3447,200,Republican,0.3166
100,1987,House,3448,200,Republican,0.2334
100,1987,House,3449,200,Republican,0.2835
100,1987,House,3450,200,Republican,0.2804
100,1987,House,3451,200,Republican,0.2727
100,1987,House,3452,200,Republican,0.1794
100,1987,House,3453,200,Republican,0.3147
100,1987,House,3454,200,Republican,0.2627
100,1987,House,3455,200,Republican,-0.0215
100,1987,House,3456,200,Republican,0.5764
100,1987,House,3457,200,Republican,0.4607
100,1987,House,3458,200,Republican,0.2848
100,1987,House,3459,200,Republican,0.3323
100,1987,House,3460,200,Republican,0.1894
100,1987,House,3461,200,Republican,0.5335
100,1987,House,3462,200,Republican,0.5577
100,1987,House,3463,200,Republican,0.3488
100,1987,House,3464,200,Republican,0.4528
100,1987,House,3465,200,Republican,0.351
100,1987,House,3466,200,Republican,0.1696
100,1987,House,3467,200,Republican,0.2806
100,1987,House,3468,200,Republican,0.3458
100,1987,House,3469,200,Republican,0.2755
100,1987,House,3470,200,Republican,0.3038
100,1987,House,3471,200,Republican,0.319
100,1987,House,3472,200,Republican,0.3203
100,1987,House,3473,200,Republican,0.3363
100,1987,House,3474,200,Republican,0.2027
100,1987,House,3475,200,Republican,0.244
100,1987,House,3476,200,Republican,0.1758
100,1987,House,3477,200,Republican,0.4473
100,1987,House,3478,200,Republican,0.0773
100,1987,House,3479,200,Republican,0.4684
101,1989,House,3480,100,Democrat,-0.1698
101,1989,House,3481,100,Democrat,-0.3893
101,1989,House,3482,100,Democrat,-0.6884
101,1989,House,3483,100,Democrat,-0.397
101,1989,House,3484,100,Democrat,-0.3583
101,1989,House,3485,100,Democrat,-0.4814
101,1989,House,3486,100,Democrat,-0.417
101,1989,House,3487,100,Democrat,-0.1511
101,1989,House,3488,100,Democrat,-0.2636
101,1989,House,3489,100,Democrat,-0.4702
101,1989,House,3490,100,Democrat,-0.5577
101,1989,House,3491,100,Democrat,-0.3925
101,1989,House,3492,100,Democrat,-0.3777
101,1989,House,3493,100,Democrat,-0.2855
101,1989,House,3494,100,Democrat,-0.4196
101,1989,House,3495,100,Democrat,-0.2835
101,1989,House,3496,100,Democrat,-0.0984
101,1989,House,3497,100,Democrat,-0.244
101,1989,House,3498,100,Democrat,-0.3563
101,1989,House,3499,100,Democrat,-0.3738
101,1989,House,3500,100,Democrat,-0.3964
101,1989,House,3501,100,Democrat,-0.1965
101,1989,House,3502,100,Democrat,-0.4316
101,1989,House,3503,100,Democrat,-0.3441
101,1989,House,3504,100,Democrat,-0.3433
101,1989,House,3505,100,Democrat,-0.4152
101,1989,House,3506,100,Democrat,-0.5284
101,1989,House,3507,100,Democrat,-0.308
101,1989,House,3508,100,Democrat,-0.3579
101,1989,House,3509,100,Democrat,-0.285
101,1989,House,3510,100,Democrat,-0.4194
101,1989,House,3511,100,Democrat,-0.1913
101,1989,House,3512,100,Democrat,-0.464
101,1989,House,3513,100,Democrat,-0.1274
101,1989,House,3514,100,Democrat,-0.5772
101,1989,House,3515,100,Democrat,-0.2935
101,1989,House,3516,100,Democrat,-0.2882
101,1989,House,3517,100,Democrat,-0.4534
101,1989,House,3518,100,Democrat,-0.2948
101,1989,House,3519,100,Democrat,-0.1837
101,1989,House,3520,100,Democrat,-0.6382
101,1989,House,3521,100,Democrat,-0.2846
101,1989,House,3522,100,Democrat,-0.6741
101,1989,House,3523,100,Democrat,-0.4755
101,1989,House,3524,100,Democrat,-0.1382
101,1989,House,3525,100,Democrat,-0.4256
101,1989,House,3526,100,Democrat,-0.5026
101,1989,House,3527,100,Democrat,-0.3757
101,1989,House,3528,100,Democrat,-0.0812
101,1989,House,3529,100,Democrat,-0.5881
101,1989,House,3530,100,Democrat,-0.4867
101,1989,House,3531,100,Democrat,-0.1553
101,1989,House,3532,100,Democrat,-0.1085
101,1989,House,3533,100,Democrat,-0.3634
101,1989,House,3534,100,Democrat,-0.5111
101,1989,House,3535,100,Democrat,-0.0775
101,1989,House,3536,100,Democrat,-0.1427
101,1989,House,3537,100,Democrat,-0.2617
101,1989,House,3538,100,Democrat,-0.4556
101,1989,House,3539,100,Democrat,-0.3564
101,1989,House,3540,100,Democrat,-0.3708
101,1989,House,3541,100,Democrat,-0.307
101,1989,House,3542,100,Democrat,-0.1614
101,1989,House,3543,100,Democrat,-0.2357
101,1989,House,3544,100,Democrat,-0.4901
101,1989,House,3545,100,Democrat,-0.1711
101,1989,House,3546,100,Democrat,-0.3093
101,1989,House,3547,100,Democrat,-0.2607
101,1989,House,3548,100,Democrat,-0.1593
101,1989,House,3549,100,Democrat,-0.4945
101,1989,House,3550,100,Democrat,-0.3547
101,1989,House,3551,100,Democrat,-0.4191
101,1989,House,3552,100,Democrat,-0.5538
101,1989,House,3553,100,Democrat,-0.3049
101,1989,House,3554,100,Democrat,-0.0235
101,1989,House,3555,100,Democrat,-0.5892
101,1989,House,3556,100,Democrat,-0.3542
101,1989,House,3557,100,Democrat,-0.2667
101,1989,House,3558,100,Democrat,-0.334
101,1989,House,3559,100,Democrat,-0.3647
101,1989,House,3560,100,Democrat,-0.5189
101,1989,House,3561,100,Democrat,-0.3197
101,1989,House,3562,100,Democrat,-0.4484
101,1989,House,3563,100,Democrat,-0.6347
101,1989,House,3564,100,Democrat,-0.1947
101,1989,House,3565,100,Democrat,-0.2254
101,1989,House,3566,100,Democrat,-0.3433
101,1989,House,3567,100,Democrat,-0.3202
101,1989,House,3568,100,Democrat,-0.2103
101,1989,House,3569,100,Democrat,-0.3208
101,1989,House,3570,100,Democrat,-0.2325
101,1989,House,3571,100,Democrat,-0.3887
101,1989,House,3572,100,Democrat,-0.1794
101,1989,House,3573,100,Democrat,-0.3083
101,1989,House,3574,100,Democrat,-0.3248
101,1989,House,3575,100,Democrat,-0.5151
101,1989,House,3576,100,Democrat,-0.3127
101,1989,House,3577,100,Democrat,-0.4582
101,1989,House,3578,100,Democrat,-0.433
101,1989,House,3579,100,Democrat,-0.456
101,1989,House,3580,100,Democrat,-0.4886
101,1989,House,3581,100,Democrat,-0.0738
101,1989,House,3582,100,Democrat,-0.1769
101,1989,House,3583,100,Democrat,-0.1004
101,1989,House,3584,100,Democrat,-0.509
101,1989,House,3585,100,Democrat,-0.3407
101,1989,House,3586,100,Democrat,-0.5182
101,1989,House,3587,100,Democrat,-0.4404
101,1989,House,3588,100,Democrat,-0.4694
101,1989,House,3589,100,Democrat,-0.1889
101,1989,House,3590,100,Democrat,-0.4015
101,1989,House,3591,100,Democrat,-0.2111
101,1989,House,3592,100,Democrat,-0.2715
101,1989,House,3593,100,Democrat,-0.0505
101,1989,House,3594,100,Democrat,-0.5423
101,1989,House,3595,100,Democrat,-0.1863
101,1989,House,3596,100,Democrat,-0.201
101,1989,House,3597,100,Democrat,-0.4765
101,1989,House,3598,100,Democrat,-0.2191
101,1989,House,3599,100,Democrat,-0.3063
101,1989,House,3600,100,Democrat,-0.3796
101,1989,House,3601,100,Democrat,-0.4571
101,1989,House,3602,100,Democrat,-0.4435
101,1989,House,3603,100,Democrat,-0.0835
101,1989,House,3604,100,Democrat,-0.3499
101,1989,House,3605,100,Democrat,-0.2483
101,1989,House,3606,100,Democrat,-0.4528
101,1989,House,3607,100,Democrat,-0.4514
101,1989,House,3608,100,Democrat,-0.2093
101,1989,House,3609,100,Democrat,-0.5254
101,1989,House,3610,100,Democrat,-0.404
101,1989,House,3611,100,Democrat,-0.3456
101,1989,House,3612,100,Democrat,-0.3355
101,1989,House,3613,100,Democrat,-0.3733
101,1989,House,3614,100,Democrat,-0.2985
101,1989,House,3615,100,Democrat,-0.2599
101,1989,House,3616,100,Democrat,-0.2545
101,1989,House,3617,100,Democrat,-0.4782
101,1989,House,3618,100,Democrat,-0.3869
101,1989,House,3619,100,Democrat,-0.1947
101,1989,House,3620,100,Democrat,-0.2337
101,1989,House,3621,100,Democrat,-0.5285
101,1989,House,3622,100,Democrat,-0.3043
101,1989,House,3623,100,Democrat,-0.6072
101,1989,House,3624,100,Democrat,-0.3439
101,1989,House,3625,100,Democrat,-0.1033
101,1989,House,3626,100,Democrat,-0.4732
101,1989,House,3627,100,Democrat,-0.4585
101,1989,House,3628,100,Democrat,-0.2507
101,1989,House,3629,100,Democrat,-0.5506
101,1989,House,3630,100,Democrat,-0.4323
101,1989,House,3631,100,Democrat,-0.2725
101,1989,House,3632,100,Democrat,-0.4325
101,1989,House,3633,100,Democrat,-0.3807
101,1989,House,3634,100,Democrat,-0.2533
101,1989,House,3635,100,Democrat,-0.2952
101,1989,House,3636,100,Democrat,-0.3153
101,1989,House,3637,100,Democrat,-0.3941
101,1989,House,3638,100,Democrat,-0.3019
101,1989,House,3639,100,Democrat,-0.3661
101,1989,House,3640,100,Democrat,-0.2905
101,1989,House,3641,100,Democrat,-0.4146
101,1989,House,3642,100,Democrat,-0.3737
101,1989,House,3643,100,Democrat,-0.4787
101,1989,House,3644,100,Democrat,-0.3546
101,1989,House,3645,100,Democrat,-0.4554
101,1989,House,3646,100,Democrat,-0.4948
101,1989,House,3647,100,Democrat,-0.3164
101,1989,House,3648,100,Democrat,-0.3223
101,1989,House,3649,100,Democrat,-0.2482
101,1989,House,3650,100,Democrat,-0.406
101,1989,House,3651,100,Democrat,-0.297
101,1989,House,3652,100,Democrat,-0.2784
101,1989,House,3653,100,Democrat,-0.2922
101,1989,House,3654,100,Democrat,-0.4573
101,1989,House,3655,100,Democrat,-0.3306
101,1989,House,3656,100,Democrat,-0.3027
101,1989,House,3657,100,Democrat,-0.3491
101,1989,House,3658,100,Democrat,-0.6212
101,1989,House,3659,100,Democrat,-0.3291
101,1989,House,3660,100,Democrat,-0.0624
101,1989,House,3661,100,Democrat,-0.3968
101,1989,House,3662,100,Democrat,-0.4447
101,1989,House,3663,100,Democrat,-0.3015
101,1989,House,3664,100,Democrat,-0.3094
101,1989,House,3665,100,Democrat,-0.1949
101,1989,House,3666,100,Democrat,-0.5135
101,1989,House,3667,100,Democrat,-0.2549
101,1989,House,3668,100,Democrat,-0.2732
101,1989,House,3669,100,Democrat,-0.3685
101,1989,House,3670,100,Democrat,-0.306
101,1989,House,3671,100,Democrat,-0.2162
101,1989,House,3672,100,Democrat,-0.2366
101,1989,House,3673,100,Democrat,-0.4986
101,1989,House,3674,100,Democrat,-0.2434
101,1989,House,3675,100,Democrat,-0.3584
101,1989,House,3676,100,Democrat,-0.3405
101,1989,House,3677,100,Democrat,-0.3405
101,1989,House,3678,100,Democrat,-0.3695
101,1989,House,3679,100,Democrat,-0.1951
101,1989,House,3680,100,Democrat,-0.3609
101,1989,House,3681,100,Democrat,-0.4955
101,1989,House,3682,100,Democrat,-0.4012
101,1989,House,3683,100,Democrat,-0.3268
101,1989,House,3684,100,Democrat,-0.1902
101,1989,House,3685,100,Democrat,-0.2716
101,1989,House,3686,100,Democrat,-0.4606
101,1989,House,3687,100,Democrat,-0.0269
101,1989,House,3688,100,Democrat,-0.3156
101,1989,House,3689,100,Democrat,-0.1842
101,1989,House,3690,100,Democrat,-0.3697
101,1989,House,3691,100,Democrat,-0.2807
101,1989,House,3692,100,Democrat,-0.2409
101,1989,House,3693,100,Democrat,-0.1916
101,1989,House,3694,100,Democrat,-0.2125
101,1989,House,3695,100,Democrat,-0.2366
101,1989,House,3696,100,Democrat,-0.391
101,1989,House,3697,100,Democrat,-0.4243
101,1989,House,3698,100,Democrat,-0.3068
101,1989,House,3699,100,Democrat,-0.2287
101,1989,House,3700,100,Democrat,-0.379
101,1989,House,3701,100,Democrat,-0.2115
101,1989,House,3702,100,Democrat,-0.1612
101,1989,House,3703,100,Democrat,-0.4691
101,1989,House,3704,100,Democrat,-0.4588
101,1989,House,3705,100,Democrat,-0.3682
101,1989,House,3706,100,Democrat,-0.31
101,1989,House,3707,100,Democrat,-0.4182
101,1989,House,3708,100,Democrat,-0.1742
101,1989,House,3709,100,Democrat,-0.2949
101,1989,House,3710,100,Democrat,-0.3449
101,1989,House,3711,100,Democrat,-0.5367
101,1989,House,3712,100,Democrat,-0.5211
101,1989,House,3713,100,Democrat,-0.3135
101,1989,House,3714,100,Democrat,-0.6272
101,1989,House,3715,100,Democrat,-0.2184
101,1989,House,3716,100,Democrat,-0.3706
101,1989,House,3717,100,Democrat,0.0716
101,1989,House,3718,100,Democrat,-0.05
101,1989,House,3719,100,Democrat,-0.3736
101,1989,House,3720,100,Democrat,-0.3638
101,1989,House,3721,100,Democrat,-0.2206
101,1989,House,3722,100,Democrat,-0.1286
101,1989,House,3723,100,Democrat,-0.5629
101,1989,House,3724,100,Democrat,-0.5822
101,1989,House,3725,100,Democrat,-0.4309
101,1989,House,3726,100,Democrat,-0.2742
101,1989,House,3727,100,Democrat,-0.2854
101,1989,House,3728,100,Democrat,-0.2109
101,1989,House,3729,100,Democrat,-0.506
101,1989,House,3730,100,Democrat,-0.6511
101,1989,House,3731,100,Democrat,-0.2385
101,1989,House,3732,100,Democrat,-0.4577
101,1989,House,3733,100,Democrat,-0.6124
101,1989,House,3734,100,Democrat,-0.3311
101,1989,House,3735,100,Democrat,-0.2469
101,1989,House,3736,100,Democrat,-0.3659
101,1989,House,3737,100,Democrat,-0.4095
101,1989,House,3738,100,Democrat,-0.3707
101,1989,House,3739,100,Democrat,-0.3982
101,1989,House,3740,200,Republican,0.1809
101,1989,House,3741,200,Republican,0.2557
101,1989,House,3742,200,Republican,0.4015
101,1989,House,3743,200,Republican,0.378
101,1989,House,3744,200,Republican,0.3598
101,1989,House,3745,200,Republican,0.2226
101,1989,House,3746,200,Republican,0.3186
101,1989,House,3747,200,Republican,0.0831
101,1989,House,3748,200,Republican,0.3611
101,1989,House,3749,200,Republican,0.5086
101,1989,House,3750,200,Republican,0.1661
101,1989,House,3751,200,Republican,0.2709
101,1989,House,3752,200,Republican,0.3788
101,1989,House,3753,200,Republican,0.4878
101,1989,House,3754,200,Republican,0.2871
101,1989,House,3755,200,Republican,0.2583
101,1989,House,3756,200,Republican,0.1077
101,1989,House,3757,200,Republican,0.3522
101,1989,House,3758,200,Republican,0.581
101,1989,House,3759,200,Republican,0.3727
101,1989,House,3760,200,Republican,0.3374
101,1989,House,3761,200,Republican,0.378
101,1989,House,3762,200,Republican,0.3387
101,1989,House,3763,200,Republican,0.2441
101,1989,House,3764,200,Republican,0.4371
101,1989,House,3765,200,Republican,0.3666
101,1989,House,3766,200,Republican,0.3421
101,1989,House,3767,200,Republican,0.2249
101,1989,House,3768,200,Republican,0.4938
101,1989,House,3769,200,Republican,0.4184
101,1989,House,3770,200,Republican,0.2748
101,1989,House,3771,200,Republican,0.4582
101,1989,House,3772,200,Republican,0.2813
101,1989,House,3773,200,Republican,0.2477
101,1989,House,3774,200,Republican,0.2504
101,1989,House,3775,200,Republican,0.131
101,1989,House,3776,200,Republican,0.3956
101,1989,House,3777,200,Republican,0.1239
101,1989,House,3778,200,Republican,0.195
101,1989,House,3779,200,Republican,0.0951
101,1989,House,3780,200,Republican,0.3298
101,1989,House,3781,200,Republican,0.3223
101,1989,House,3782,200,Republican,0.3014
101,1989,House,3783,200,Republican,0.217
101,1989,House,3784,200,Republican,0.2017
101,1989,House,3785,200,Republican,0.3948
101,1989,House,3786,200,Republican,0.275
101,1989,House,3787,200,Republican,0.3773
101,1989,House,3788,200,Republican,0.2355
101,1989,House,3789,200,Republican,0.3614
101,1989,House,3790,200,Republican,0.4938
101,1989,House,3791,200,Republican,0.4092
101,1989,House,3792,200,Republican,0.2913
101,1989,House,3793,200,Republican,0.3703
101,1989,House,3794,200,Republican,0.3116
101,1989,House,3795,200,Republican,0.3409
101,1989,House,3796,200,Republican,0.3016
101,1989,House,3797,200,Republican,0.3206
101,1989,House,3798,200,Republican,0.365
101,1989,House,3799,200,Republican,0.2228
101,1989,House,3800,200,Republican,0.2201
101,1989,House,3801,200,Republican,0.1762
101,1989,House,3802,200,Republican,0.1512
101,1989,House,3803,200,Republican,0.1964
101,1989,House,3804,200,Republican,0.3588
101,1989,House,3805,200,Republican,0.2347
101,1989,House,3806,200,Republican,0.4006
101,1989,House,3807,200,Republican,0.3441
101,1989,House,3808,200,Republican,0.1077
101,1989,House,3809,200,Republican,0.4173
101,1989,House,3810,200,Republican,0.4357
101,1989,House,3811,200,Republican,0.2227
101,1989,House,3812,200,Republican,0.3896
101,1989,House,3813,200,Republican,0.2389
101,1989,House,3814,200,Republican,0.3515
101,1989,House,3815,200,Republican,0.1908
101,1989,House,3816,200,Republican,0.1284
101,1989,House,3817,200,Republican,0.2948
101,1989,House,3818,200,Republican,0.3254
101,1989,House,3819,200,Republican,0.2931
101,1989,House,3820,200,Republican,0.2003
101,1989,House,3821,200,Republican,0.2928
101,1989,House,3822,200,Republican,0.3718
101,1989,House,3823,200,Republican,0.3347
101,1989,House,3824,200,Republican,0.3615
101,1989,House,3825,200,Republican,0.2609
101,1989,House,3826,200,Republican,0.4783
101,1989,House,3827,200,Republican,0.2012
101,1989,House,3828,200,Republican,0.3975
101,1989,House,3829,200,Republican,0.4795
101,1989,House,3830,200,Republican,0.3967
101,1989,House,3831,200,Republican,0.3161
101,1989,House,3832,200,Republican,0.2777
101,1989,House,3833,200,Republican,0.4623
101,1989,House,3834,200,Republican,0.1721
101,1989,House,3835,200,Republican,0.2255
101,1989,House,3836,200,Republican,0.2931
101,1989,House,3837,200,Republican,0.486
101,1989,House,3838,200,Republican,0.3848
101,1989,House,3839,200,Republican,0.2258
101,1989,House,3840,200,Republican,0.3034
101,1989,House,3841,200,Republican,0.2675
101,1989,House,3842,200,Republican,0.2562
101,1989,House,3843,200,Republican,0.4555
101,1989,House,3844,200,Republican,0.1781
101,1989,House,3845,200,Republican,0.5298
101,1989,House,3846,200,Republican,0.4377
101,1989,House,3847,200,Republican,0.4687
101,1989,House,3848,200,Republican,0.2854
101,1989,House,3849,200,Republican,0.3223
101,1989,House,3850,200,Republican,0.1709
101,1989,House,3851,200,Republican,0.2781
101,1989,House,3852,200,Republican,0.3983
101,1989,House,3853,200,Republican,0.4929
101,1989,House,3854,200,Republican,0.2094
101,1989,House,3855,200,Republican,0.2969
101,1989,House,3856,200,Republican,0.3221
101,1989,House,3857,200,Republican,0.1753
101,1989,House,3858,200,Republican,0.4098
101,1989,House,3859,200,Republican,0.2546
101,1989,House,3860,200,Republican,0.3169
101,1989,House,3861,200,Republican,0.2867
101,1989,House,3862,200,Republican,0.2469
101,1989,House,3863,200,Republican,0.3392
101,1989,House,3864,200,Republican,0.3146
101,1989,House,3865,200,Republican,0.2961
101,1989,House,3866,200,Republican,0.254
101,1989,House,3867,200,Republican,0.3777
101,1989,House,3868,200,Republican,0.5351
101,1989,House,3869,200,Republican,0.3565
101,1989,House,3870,200,Republican,0.4575
101,1989,House,3871,200,Republican,0.176
101,1989,House,3872,200,Republican,0.3586
101,1989,House,3873,200,Republican,0.2105
101,1989,House,3874,200,Republican,0.1657
101,1989,House,3875,200,Republican,0.2528
101,1989,House,3876,200,Republican,0.4806
101,1989,House,3877,200,Republican,0.4521
101,1989,House,3878,200,Republican,0.3687
101,1989,House,3879,200,Republican,0.1591
101,1989,House,3880,200,Republican,0.3168
101,1989,House,3881,200,Republican,0.3756
101,1989,House,3882,200,Republican,0.3607
101,1989,House,3883,200,Republican,0.1224
101,1989,House,3884,200,Republican,0.2349
101,1989,House,3885,200,Republican,0.3324
101,1989,House,3886,200,Republican,0.4033
101,1989,House,3887,200,Republican,0.0809
101,1989,House,3888,200,Republican,0.3209
101,1989,House,3889,200,Republican,0.3569
101,1989,House,3890,200,Republican,0.4403
101,1989,House,3891,200,Republican,0.4218
101,1989,House,3892,200,Republican,0.4087
101,1989,House,3893,200,Republican,0.2456
101,1989,House,3894,200,Republican,0.1149
101,1989,House,3895,200,Republican,0.2936
101,1989,House,3896,200,Republican,0.4582
101,1989,House,3897,200,Republican,0.5044
101,1989,House,3898,200,Republican,0.4238
101,1989,House,3899,200,Republican,0.3907
101,1989,House,3900,200,Republican,0.3848
101,1989,House,3901,200,Republican,0.2744
101,1989,House,3902,200,Republican,0.3247
101,1989,House,3903,200,Republican,0.537
101,1989,House,3904,200,Republican,0.2288
101,1989,House,3905,200,Republican,0.5305
101,1989,House,3906,200,Republican,0.302
101,1989,House,3907,200,Republican,0.4964
101,1989,House,3908,200,Republican,0.174
101,1989,House,3909,200,Republican,0.4091
101,1989,House,3910,200,Republican,0.2531
101,1989,House,3911,200,Republican,0.173
101,1989,House,3912,200,Republican,0.3658
101,1989,House,3913,200,Republican,0.4591
101,1989,House,3914,200,Republican,0.2403
102,1991,House,3915,100,Democrat,-0.5424
102,1991,House,3916,100,Democrat,-0.3665
